"created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
2020-09-01 18:00:43,"_plantflorent","every. last. one of them. #TLOU2 #ellie #joel https://t.co/8G8WauDgoZ","Twitter for iPhone",45,,,,FALSE,FALSE,8,1,,,"TLOU2 ellie joel",,,,,"http://pbs.twimg.com/media/Eg2RvmPWAAc7AJI.jpg","https://t.co/8G8WauDgoZ","https://twitter.com/_plantflorent/status/1300856123449319424/photo/1","photo","http://pbs.twimg.com/media/Eg2RvmPWAAc7AJI.jpg http://pbs.twimg.com/media/Eg2RvmGXYAET2na.jpg http://pbs.twimg.com/media/Eg2Rvl_WsAA1VJR.jpg","https://t.co/8G8WauDgoZ https://t.co/8G8WauDgoZ https://t.co/8G8WauDgoZ","https://twitter.com/_plantflorent/status/1300856123449319424/photo/1 https://twitter.com/_plantflorent/status/1300856123449319424/photo/1 https://twitter.com/_plantflorent/status/1300856123449319424/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_plantflorent/status/1300856123449319424","isa<U+0001F33B>","infj-t | she/her | ger/eng","look at where we are | art, fandom and personal stuff                                         redbubble: https://t.co/J3r2LnlbZh","https://t.co/bNVcdicz6L",FALSE,246,155,0,11810,20216,2016-10-05 13:47:43,FALSE,"https://t.co/bNVcdicz6L","https://instagram.com/wildivy.art",,"https://pbs.twimg.com/profile_banners/783664971355947008/1580154315",,"http://pbs.twimg.com/profile_images/1284560567714426881/CmRMo6v2_normal.jpg"
2020-08-29 12:25:57,"oakgladessda","#God #HolySpirit #Joel #BookOfJoel","Twitter for Android",34,"x1299684712382902272","x39503821","oakgladessda",FALSE,FALSE,1,0,,,"God HolySpirit Joel BookOfJoel",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oakgladessda/status/1299684714261950465","Oak Glades SDA","St. Andrew, Jamaica","We believe in the caring church, one that reflects Matt 25:34-40","https://t.co/dFvVg68gdk",FALSE,1914,37,19,8598,1149,2009-05-12 13:56:08,FALSE,"https://t.co/dFvVg68gdk","http://oakglades.interamerica.org/",,"https://pbs.twimg.com/profile_banners/39503821/1554245279","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1283534855872090115/iyJt_6fm_normal.jpg"
2020-09-01 16:09:56,"oakgladessda","#Lord #Jesus #Christ #God #HolySpirit #Joel #BookOfJoel","Twitter for Android",55,"x1300828240920088576","x39503821","oakgladessda",FALSE,FALSE,1,0,,,"Lord Jesus Christ God HolySpirit Joel BookOfJoel",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oakgladessda/status/1300828243247992832","Oak Glades SDA","St. Andrew, Jamaica","We believe in the caring church, one that reflects Matt 25:34-40","https://t.co/dFvVg68gdk",FALSE,1914,37,19,8598,1149,2009-05-12 13:56:08,FALSE,"https://t.co/dFvVg68gdk","http://oakglades.interamerica.org/",,"https://pbs.twimg.com/profile_banners/39503821/1554245279","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1283534855872090115/iyJt_6fm_normal.jpg"
2020-08-28 19:42:25,"oakgladessda","#VerseOfTheDay #ItIsWritten #Lord #Jesus #Christ #God #HolySpirit #Joel #BookOfJoel","Twitter for Android",83,"x1299432165936115714","x39503821","oakgladessda",FALSE,FALSE,1,0,,,"VerseOfTheDay ItIsWritten Lord Jesus Christ God HolySpirit Joel BookOfJoel",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oakgladessda/status/1299432168062685185","Oak Glades SDA","St. Andrew, Jamaica","We believe in the caring church, one that reflects Matt 25:34-40","https://t.co/dFvVg68gdk",FALSE,1914,37,19,8598,1149,2009-05-12 13:56:08,FALSE,"https://t.co/dFvVg68gdk","http://oakglades.interamerica.org/",,"https://pbs.twimg.com/profile_banners/39503821/1554245279","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1283534855872090115/iyJt_6fm_normal.jpg"
2020-08-31 19:10:37,"oakgladessda","#ItIsWritten #Lord #Jesus #Christ #God #HolySpirit #Joel #BookOfJoel #Restore #Restoration #Deliverance #Remnant","Twitter for Android",112,"x1300511327367188481","x39503821","oakgladessda",FALSE,FALSE,1,0,,,"ItIsWritten Lord Jesus Christ God HolySpirit Joel BookOfJoel Restore Restoration Deliverance Remnant",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oakgladessda/status/1300511329233580033","Oak Glades SDA","St. Andrew, Jamaica","We believe in the caring church, one that reflects Matt 25:34-40","https://t.co/dFvVg68gdk",FALSE,1914,37,19,8598,1149,2009-05-12 13:56:08,FALSE,"https://t.co/dFvVg68gdk","http://oakglades.interamerica.org/",,"https://pbs.twimg.com/profile_banners/39503821/1554245279","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1283534855872090115/iyJt_6fm_normal.jpg"
2020-08-30 18:45:11,"oakgladessda","#VerseOfTheDay #ItIsWritten #Lord #Jesus #Christ #God #HolySpirit #Joel #BookOfJoel #Restore #Restoration","Twitter for Android",105,"x1300142536783208450","x39503821","oakgladessda",FALSE,FALSE,1,0,,,"VerseOfTheDay ItIsWritten Lord Jesus Christ God HolySpirit Joel BookOfJoel Restore Restoration",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oakgladessda/status/1300142539056590848","Oak Glades SDA","St. Andrew, Jamaica","We believe in the caring church, one that reflects Matt 25:34-40","https://t.co/dFvVg68gdk",FALSE,1914,37,19,8598,1149,2009-05-12 13:56:08,FALSE,"https://t.co/dFvVg68gdk","http://oakglades.interamerica.org/",,"https://pbs.twimg.com/profile_banners/39503821/1554245279","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1283534855872090115/iyJt_6fm_normal.jpg"
2020-09-01 15:42:17,"InfoGks","#Joel #Nguessan même depuis un moment tu es djawiri dans affaire de politique, quand tu menaces pas les journalistes, tu t'en prends aux hommes de Dieu. Tu comptes sur quoi même ?","Twitter for Android",179,,,,FALSE,FALSE,60,5,,,"Joel Nguessan",,,,,,,,,,,,,,,"fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/InfoGks/status/1300821288592830465","G24<U+0001F1E8><U+0001F1EE>","","",,FALSE,27068,342,15,6729,1001,2019-03-28 12:59:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/1111251533675614214/1578602079",,"http://pbs.twimg.com/profile_images/1293834639409328128/rzRiyt5E_normal.jpg"
2020-09-01 14:47:50,"Emilli96","I kind of really like the static/glitch look <U+0001F937><U+200D><U+2640><U+FE0F><U+2764>

<U+0001F3AE>: @Naughty_Dog

#TheLastofUsPartII #TLOU2 #Ellie #Abby #Joel #TLOU #TheLastofUs #TheLastofUsPart2 #PhotoMode #PSBlog #PS4share #Ksnapshots #VGPUnite #ArtisticofSociety #VirtualPhotography #ThePhotoMode #TheCapturedCollective https://t.co/8rvxE9DVFn","Twitter for Android",277,,,,FALSE,FALSE,31,5,,,"TheLastofUsPartII TLOU2 Ellie Abby Joel TLOU TheLastofUs TheLastofUsPart2 PhotoMode PSBlog PS4share Ksnapshots VGPUnite ArtisticofSociety VirtualPhotography ThePhotoMode TheCapturedCollective",,,,,"http://pbs.twimg.com/media/Eg1lmJMXYAMGsve.jpg","https://t.co/8rvxE9DVFn","https://twitter.com/Emilli96/status/1300807584476205057/photo/1","photo","http://pbs.twimg.com/media/Eg1lmJMXYAMGsve.jpg http://pbs.twimg.com/media/Eg1lmaOXYAEbYA7.jpg http://pbs.twimg.com/media/Eg1lmo3XkAEmda5.jpg","https://t.co/8rvxE9DVFn https://t.co/8rvxE9DVFn https://t.co/8rvxE9DVFn","https://twitter.com/Emilli96/status/1300807584476205057/photo/1 https://twitter.com/Emilli96/status/1300807584476205057/photo/1 https://twitter.com/Emilli96/status/1300807584476205057/photo/1",,"x15222083","Naughty_Dog","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Emilli96/status/1300807584476205057","Emilli","Liverpool, England","24. <U+0001F1EC><U+0001F1E7> You'll find Virtual Photography here and the odd personal tweet... the norm I guess <U+0001F61D>","https://t.co/vsWyT1Cb6M",FALSE,199,510,3,1750,27971,2016-11-18 13:30:26,FALSE,"https://t.co/vsWyT1Cb6M","https://www.instagram.com/nightingalevirtualphotography/",,"https://pbs.twimg.com/profile_banners/799605687517147136/1598205052","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1297863972394283008/XV1DaaWY_normal.jpg"
2020-08-30 23:04:15,"Emilli96","Trying out some new angles <U+0001F914>  #PhotoModeMonday <U+0001F4F8>

<U+0001F3AE>: @Naughty_Dog

#TheLastofUsPartII #TLOU2 #Ellie #Abby #Joel #TLOU #TheLastofUs #TheLastofUsPart2 #PhotoMode #PSBlog #PS4share #Ksnapshots #VGPUnite #ArtisticofSociety #VirtualPhotography #ThePhotoMode #TheCapturedCollective https://t.co/fyUdlAHDSK","Twitter for Android",275,,,,FALSE,FALSE,44,7,,,"PhotoModeMonday TheLastofUsPartII TLOU2 Ellie Abby Joel TLOU TheLastofUs TheLastofUsPart2 PhotoMode PSBlog PS4share Ksnapshots VGPUnite ArtisticofSociety VirtualPhotography ThePhotoMode TheCapturedCollective",,,,,"http://pbs.twimg.com/media/EgtEC9BWkAAi9A1.jpg","https://t.co/fyUdlAHDSK","https://twitter.com/Emilli96/status/1300207737343799296/photo/1","photo","http://pbs.twimg.com/media/EgtEC9BWkAAi9A1.jpg","https://t.co/fyUdlAHDSK","https://twitter.com/Emilli96/status/1300207737343799296/photo/1",,"x15222083","Naughty_Dog","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Emilli96/status/1300207737343799296","Emilli","Liverpool, England","24. <U+0001F1EC><U+0001F1E7> You'll find Virtual Photography here and the odd personal tweet... the norm I guess <U+0001F61D>","https://t.co/vsWyT1Cb6M",FALSE,199,510,3,1750,27971,2016-11-18 13:30:26,FALSE,"https://t.co/vsWyT1Cb6M","https://www.instagram.com/nightingalevirtualphotography/",,"https://pbs.twimg.com/profile_banners/799605687517147136/1598205052","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1297863972394283008/XV1DaaWY_normal.jpg"
2020-09-01 14:41:06,"DylanObrienclu1","Aprecien Esta Fotico<U+2763><U+0001F440> #DylanOBrien #joel #loveandmonsters https://t.co/cYrvDYerrg","Twitter for Android",58,,,,FALSE,FALSE,4,0,,,"DylanOBrien joel loveandmonsters",,,,,"http://pbs.twimg.com/media/Eg1kD53XsAAO5tE.jpg","https://t.co/cYrvDYerrg","https://twitter.com/DylanObrienclu1/status/1300805888027090944/photo/1","photo","http://pbs.twimg.com/media/Eg1kD53XsAAO5tE.jpg","https://t.co/cYrvDYerrg","https://twitter.com/DylanObrienclu1/status/1300805888027090944/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DylanObrienclu1/status/1300805888027090944","DylanObrien_clubfans<U+0001F1E6><U+0001F1F7>","","QUE ONDA GILES,TE EXTRAÑO DYL AHRE.
ig:dylan_obrienclubfans",,FALSE,183,335,0,414,268,2020-08-03 03:06:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1290121459734589440/1598482606",,"http://pbs.twimg.com/profile_images/1300652962734276613/4l4dy0b0_normal.jpg"
2020-09-01 14:34:10,"HugoPaesJr","Registros The last of us 1. Photo 1. #ps4 #thelastofus #games #Joel #Exclusives #ps4share #gameplay. https://t.co/ITUGZwYpEH","PlayStation®Network",100,,,,FALSE,FALSE,0,0,,,"ps4 thelastofus games Joel Exclusives ps4share gameplay",,,,,"http://pbs.twimg.com/media/Eg1ieWbWoAYE3p2.jpg","https://t.co/ITUGZwYpEH","https://twitter.com/HugoPaesJr/status/1300804143397908480/photo/1","photo","http://pbs.twimg.com/media/Eg1ieWbWoAYE3p2.jpg","https://t.co/ITUGZwYpEH","https://twitter.com/HugoPaesJr/status/1300804143397908480/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HugoPaesJr/status/1300804143397908480","Hugo Catiano Paes Jr","","",,FALSE,1,112,0,6,0,2017-07-22 22:13:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/888884734415306752/1566589956",,"http://pbs.twimg.com/profile_images/1164988822272270337/q-sh1PD0_normal.jpg"
2020-09-01 13:59:42,"JewsRWakingUP","<U+0001F4F7> iuicmemphis: <U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8>Captain #Joel will be #LIVE on a radio show with IUIC #CAMEROON @3pm EST !#Facebooklive <U+0001F525><U+0001F525><U+0001F525><U+0001F525>YOU DON’T WANT TO MISS THIS<U+0001F525><U+0001F525><U+0001F525><U+0001F525> https://t.co/B1oPvfo4Gp... https://t.co/U9uFnSLHmH","Tumblr",201,,,,FALSE,FALSE,1,0,,,"Joel LIVE CAMEROON Facebooklive",,"facebook.com/IUIC-Cameroon-… tmblr.co/ZgHtQcYtLIJhKe…","https://t.co/B1oPvfo4Gp https://t.co/U9uFnSLHmH","https://www.facebook.com/IUIC-Cameroon-544734432663484/ https://tmblr.co/ZgHtQcYtLIJhKe00",,,,,,,,,"x429342492","3PM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JewsRWakingUP/status/1300795472173510657","Truth of the Matter","Babylon The Great","Learn who you are @ https://t.co/VKzMFVtUOs",,FALSE,38,299,1,1353,945,2014-11-25 05:08:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/2891648403/1552776179","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068429855627374592/uPl2elnP_normal.jpg"
2020-09-01 11:50:08,"xzoneradiotv","<U+0001F4E3> New Podcast! ""XZRS: Joel Garreau - Radical Evolution"" on @Spreaker #canada #garreau #joel #mcconnell #niagara #ontario #paranormal #parapsychology #radio #rel_mar #rob #roku #simultv #tv #xchronicles #xzbn #xzoneradiotv #xzonetvchannel https://t.co/98epyCOla3","Spreaker",261,,,,FALSE,FALSE,0,0,,,"canada garreau joel mcconnell niagara ontario paranormal parapsychology radio rel_mar rob roku simultv tv xchronicles xzbn xzoneradiotv xzonetvchannel",,"spreaker.com/user/xzoneradi…","https://t.co/98epyCOla3","https://www.spreaker.com/user/xzoneradiotv/2015-10-20-segment-6-joel-garreau-radica_1?autoplay=1",,,,,,,,,"x53469538","spreaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xzoneradiotv/status/1300762866337935360","xzoneradiotv","Hamilton, Ontario, Canada","Creator, Host & Executive Producer of The 'X' Zone Radio Show and is heard around the world. Broadcasting since 1991.","http://t.co/FueLClccTf",FALSE,440,111,48,54768,0,2008-05-04 18:06:53,FALSE,"http://t.co/FueLClccTf","http://www.xzoneradiotv.com",,"https://pbs.twimg.com/profile_banners/14650237/1591213658","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1268268122223640576/-ydLL-24_normal.jpg"
2020-09-01 11:49:00,"xzoneradiotv","<U+0001F4E3> New Podcast! ""XZRS: Joel Garreau - Radical Evolution"" on @Spreaker #canada #garreau #joel #mcconnell #niagara #ontario #paranormal #parapsychology #radio #rel_mar #rob #roku #simultv #tv #xchronicles #xzbn #xzoneradiotv #xzonetvchannel https://t.co/FAr8I3BuXx","Spreaker",261,,,,FALSE,FALSE,0,0,,,"canada garreau joel mcconnell niagara ontario paranormal parapsychology radio rel_mar rob roku simultv tv xchronicles xzbn xzoneradiotv xzonetvchannel",,"spreaker.com/user/xzoneradi…","https://t.co/FAr8I3BuXx","https://www.spreaker.com/user/xzoneradiotv/2015-10-20-segment-6-joel-garreau-radica?autoplay=1",,,,,,,,,"x53469538","spreaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xzoneradiotv/status/1300762580684808193","xzoneradiotv","Hamilton, Ontario, Canada","Creator, Host & Executive Producer of The 'X' Zone Radio Show and is heard around the world. Broadcasting since 1991.","http://t.co/FueLClccTf",FALSE,440,111,48,54768,0,2008-05-04 18:06:53,FALSE,"http://t.co/FueLClccTf","http://www.xzoneradiotv.com",,"https://pbs.twimg.com/profile_banners/14650237/1591213658","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1268268122223640576/-ydLL-24_normal.jpg"
2020-09-01 10:37:22,"Junihoofficial","I will be your social manager for your business
Kindly click on the link bellow
https://t.co/nynfRHjkRX

#AFLHawksCrows #MaskedSingerAU #AFLEaglesDons #Hawthorn #Adelaide #SSNGIANTSVixens #Gatorade #JungkookDay #Clarkson #Benji #ATAR #Joel #Frost","Twitter Web App",246,,,,FALSE,FALSE,1,1,,,"AFLHawksCrows MaskedSingerAU AFLEaglesDons Hawthorn Adelaide SSNGIANTSVixens Gatorade JungkookDay Clarkson Benji ATAR Joel Frost",,"fiverr.com/share/xkrN0X","https://t.co/nynfRHjkRX","https://www.fiverr.com/share/xkrN0X",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Junihoofficial/status/1300744551221678082","JUNIHO","Ilesa, Nigeria","I am me",,FALSE,119,294,0,571,1112,2017-10-02 00:28:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/914648294382587905/1506907265",,"http://pbs.twimg.com/profile_images/1285354049580216320/OrDM-alu_normal.jpg"
2020-09-01 10:40:12,"Junihoofficial","I will be your social manager for your business
Kindly click on the link bellow
https://t.co/T8vhtKByvP

#AFLHawksCrows #MaskedSingerAU #AFLEaglesDons #Hawthorn #Adelaide #SSNGIANTSVixens #Gatorade #JungkookDay #Clarkson #Benji #ATAR #Joel #Frost https://t.co/lo5hPlLGhz https://t.co/m8kIBc5kqv","Twitter Web App",270,,,,TRUE,FALSE,0,0,,,"AFLHawksCrows MaskedSingerAU AFLEaglesDons Hawthorn Adelaide SSNGIANTSVixens Gatorade JungkookDay Clarkson Benji ATAR Joel Frost",,"fiverr.com/share/xkrN0X twitter.com/ChampionsLeagu…","https://t.co/T8vhtKByvP https://t.co/lo5hPlLGhz","https://fiverr.com/share/xkrN0X https://twitter.com/ChampionsLeague/status/1300744324465004545","http://pbs.twimg.com/media/Eg0s6H_XsAAKmm8.png","https://t.co/m8kIBc5kqv","https://twitter.com/Junihoofficial/status/1300745266648231938/photo/1","photo","http://pbs.twimg.com/media/Eg0s6H_XsAAKmm8.png","https://t.co/m8kIBc5kqv","https://twitter.com/Junihoofficial/status/1300745266648231938/photo/1",,,,"en","x1300744324465004545","<U+0001F985> New Benfica signings Jan Vertonghen, Luca Waldschmidt &amp; Everton...

#UCL stars <U+0001F51C><U+2753> https://t.co/KvkPGpCXlm",2020-09-01 10:36:28,"Twitter Web App",6203,529,"x627673190","ChampionsLeague","UEFA Champions League",30188009,536,68102,"Nyon, Vaud","Spanish: @LigadeCampeones 
Japanese: @UCLJapan
U19: @UEFAYouthLeague",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Junihoofficial/status/1300745266648231938","JUNIHO","Ilesa, Nigeria","I am me",,FALSE,119,294,0,571,1112,2017-10-02 00:28:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/914648294382587905/1506907265",,"http://pbs.twimg.com/profile_images/1285354049580216320/OrDM-alu_normal.jpg"
2020-09-01 04:00:03,"kingrabla","Hey.
•
Hit the link in my bio for more content!
•
#kingrabla #twitch #twitchstreamer #twitchaffiliate #thelastofus #tlou #ps #playstation #thelastofuspart #naughtydog #ellie #thelastofuspartii #thelastofusellie #joel #tlouellie #elliewilliams #thelastofusremastered #tloupart2 https://t.co/VK6RsJh55O","Buffer",276,,,,FALSE,FALSE,2,1,,,"kingrabla twitch twitchstreamer twitchaffiliate thelastofus tlou ps playstation thelastofuspart naughtydog ellie thelastofuspartii thelastofusellie joel tlouellie elliewilliams thelastofusremastered tloupart2",,,,,"http://pbs.twimg.com/media/EgzRVtoWoAA5-A7.jpg","https://t.co/VK6RsJh55O","https://twitter.com/kingrabla/status/1300644565888700416/photo/1","photo","http://pbs.twimg.com/media/EgzRVtoWoAA5-A7.jpg","https://t.co/VK6RsJh55O","https://twitter.com/kingrabla/status/1300644565888700416/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kingrabla/status/1300644565888700416","twitch.tv/kingrabla","Vancouver, British Columbia","•Twitch Streamer•
|Live most evenings|
•DM/E-mail for business inquiries•
For all my links:
<U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>GO HERE <U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>","https://t.co/9iqrNt3INa",FALSE,349,365,6,5310,4553,2009-03-01 22:58:14,FALSE,"https://t.co/9iqrNt3INa","http://linktr.ee/kingrabla",,"https://pbs.twimg.com/profile_banners/22418826/1592270960","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1272702763789479936/pPQ-Ff6Y_normal.jpg"
2020-08-29 10:00:06,"kingrabla","No.
•
Hit the link in my bio for more content!
•
•#kingrabla #twitch #twitchstreamer #twitchaffiliate #tlou2 #tlou #thelastofus #thelastofus2 #naughtydog #ps4 #live #ellie #playstation #joel #thelastofuspart2 #ps5 #thelastofusremastered #thelastofuspartii #playstation4 https://t.co/XBZQc5t0Jx","Buffer",269,,,,FALSE,FALSE,5,1,,,"kingrabla twitch twitchstreamer twitchaffiliate tlou2 tlou thelastofus thelastofus2 naughtydog ps4 live ellie playstation joel thelastofuspart2 ps5 thelastofusremastered thelastofuspartii playstation4",,,,,"http://pbs.twimg.com/media/EglG-gWXcAAmb6u.jpg","https://t.co/XBZQc5t0Jx","https://twitter.com/kingrabla/status/1299648009114968064/photo/1","photo","http://pbs.twimg.com/media/EglG-gWXcAAmb6u.jpg","https://t.co/XBZQc5t0Jx","https://twitter.com/kingrabla/status/1299648009114968064/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kingrabla/status/1299648009114968064","twitch.tv/kingrabla","Vancouver, British Columbia","•Twitch Streamer•
|Live most evenings|
•DM/E-mail for business inquiries•
For all my links:
<U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>GO HERE <U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>","https://t.co/9iqrNt3INa",FALSE,349,365,6,5310,4553,2009-03-01 22:58:14,FALSE,"https://t.co/9iqrNt3INa","http://linktr.ee/kingrabla",,"https://pbs.twimg.com/profile_banners/22418826/1592270960","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1272702763789479936/pPQ-Ff6Y_normal.jpg"
2020-08-29 04:00:25,"kingrabla","I'll fucking kill you...
•
Hit the link in my bio for more content!
•
#kingrabla #twitch #twitchstreamer #twitchaffiliate #tlou2 #tlou #thelastofus #thelastofus2 #naughtydog #ps4 #live #ellie #Playstation4 #joel #thelastofuspart2 #ps5 #thelastofusremastered #thelastofuspartii https://t.co/5swFpK7sk6","Buffer",276,,,,FALSE,FALSE,3,0,,,"kingrabla twitch twitchstreamer twitchaffiliate tlou2 tlou thelastofus thelastofus2 naughtydog ps4 live ellie Playstation4 joel thelastofuspart2 ps5 thelastofusremastered thelastofuspartii",,,,,"http://pbs.twimg.com/media/Egj0pq-WAAA1KPb.jpg","https://t.co/5swFpK7sk6","https://twitter.com/kingrabla/status/1299557491475468288/photo/1","photo","http://pbs.twimg.com/media/Egj0pq-WAAA1KPb.jpg","https://t.co/5swFpK7sk6","https://twitter.com/kingrabla/status/1299557491475468288/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kingrabla/status/1299557491475468288","twitch.tv/kingrabla","Vancouver, British Columbia","•Twitch Streamer•
|Live most evenings|
•DM/E-mail for business inquiries•
For all my links:
<U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>GO HERE <U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>","https://t.co/9iqrNt3INa",FALSE,349,365,6,5310,4553,2009-03-01 22:58:14,FALSE,"https://t.co/9iqrNt3INa","http://linktr.ee/kingrabla",,"https://pbs.twimg.com/profile_banners/22418826/1592270960","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1272702763789479936/pPQ-Ff6Y_normal.jpg"
